claim_id,claim_date,sale_id,product_id,repair_status
27932,2025-12-29,189321,P-1101,Repaired
27933,2025-09-29,40447,P-1102,Repaired
27934,2023-09-09,166758,P-1052,Repaired
27935,2025-11-04,66444,P-1099,Replaced
27936,2025-10-17,48334,P-1103,Repaired
27937,2025-07-22,15221,P-1086,Repaired
27938,2025-01-09,218559,P-1087,Repaired
27939,2025-04-02,155300,P-1080,Repaired
27943,2025-11-08,164382,P-1094,Pending
27944,2024-09-29,16601,P-1069,Repaired
27945,2025-12-11,24539,P-1103,Replaced
27948,2025-02-01,298355,P-1067,Repaired
27949,2024-02-03,241291,P-1064,Repaired
27950,2024-05-16,328500,P-1066,Replaced
27953,2025-12-07,154383,P-1094,Repaired
27956,2024-03-15,231987,P-1053,Repaired
27957,2024-04-07,21883,P-1062,Repaired
27958,2025-04-04,82759,P-1058,Repaired
27959,2025-01-26,76274,P-1067,Pending
27960,2024-07-18,208280,P-1072,Pending
27961,2025-09-24,231892,P-1095,Repaired
27963,2025-02-14,331712,P-1079,Replaced
27964,2025-06-17,141373,P-1086,Repaired
27967,2023-08-03,115649,P-1068,Repaired
27968,2025-06-24,158723,P-1098,Repaired
27969,2023-12-14,258751,P-1053,Repaired
27970,2024-06-30,347088,P-1076,Repaired
27971,2025-07-08,12254,P-1080,Repaired
27972,2024-09-25,344631,P-1072,Repaired
27976,2025-10-31,208648,P-1077,Repaired
27977,2025-03-29,214039,P-1068,Pending
27978,2025-06-28,338405,P-1085,Pending
27979,2024-06-08,268126,P-1068,Repaired
27980,2025-06-10,46584,P-1092,Replaced
27981,2025-09-01,5991,P-1091,Rejected
27984,2025-08-16,196822,P-1061,Repaired
27985,2024-09-08,97079,P-1074,Replaced
27988,2025-09-09,331361,P-1089,Replaced
27989,2023-11-10,342298,P-1053,Replaced
27990,2025-05-09,293876,P-1092,Replaced
27991,2025-08-17,240794,P-1079,Repaired
27992,2025-07-16,339322,P-1082,Repaired
27993,2024-12-17,227493,P-1051,Rejected
27994,2025-02-08,348266,P-1075,Repaired
27996,2025-09-25,170216,P-1104,Repaired
27997,2025-02-06,185388,P-1075,Rejected
27999,2024-12-01,261127,P-1062,Repaired
28000,2025-10-18,160407,P-1057,Pending
28001,2023-09-17,190060,P-1067,Repaired
28002,2025-01-05,176904,P-1088,Repaired
28003,2025-09-05,359643,P-1068,Repaired
28004,2023-10-13,173889,P-1050,Repaired
28006,2023-10-27,18034,P-1055,Repaired
28009,2024-09-27,141938,P-1076,Replaced
28012,2025-12-13,110860,P-1065,Repaired
28013,2025-11-30,175624,P-1092,Repaired
28015,2024-07-01,156533,P-1066,Rejected
28016,2024-02-15,271284,P-1059,Repaired
28017,2025-08-05,132935,P-1102,Repaired
28018,2025-08-05,133999,P-1079,Repaired
28020,2024-06-26,274316,P-1072,Repaired
28021,2024-10-09,175160,P-1063,Repaired
28024,2025-10-25,161248,P-1077,Repaired
28025,2025-06-11,339131,P-1067,Pending
28026,2025-05-12,297092,P-1086,Repaired
28027,2025-06-16,337933,P-1085,Pending
28028,2025-02-20,80926,P-1067,Repaired
28029,2025-10-29,286778,P-1098,Repaired
28030,2025-11-28,33161,P-1076,Repaired
28031,2023-08-02,74335,P-1053,Repaired
28032,2025-03-25,187999,P-1089,Repaired
28033,2025-07-21,238253,P-1072,Repaired
28034,2025-10-04,173393,P-1049,Repaired
28035,2025-07-26,241988,P-1080,Repaired
28036,2024-11-26,189630,P-1087,Repaired
28037,2025-05-01,277328,P-1065,Repaired
28038,2025-11-21,23068,P-1104,Replaced
28039,2025-10-14,196514,P-1085,Rejected
28040,2025-05-28,117415,P-1080,Replaced
28043,2025-03-05,85777,P-1067,Rejected
28044,2024-02-07,88282,P-1053,Rejected
28045,2024-02-29,77448,P-1060,Repaired
28046,2025-07-15,115207,P-1067,Repaired
28047,2025-01-05,99531,P-1049,Rejected
28048,2025-05-19,194659,P-1066,Repaired
28049,2025-09-07,345619,P-1084,Repaired
28050,2025-04-04,253907,P-1066,Repaired
28052,2025-08-27,34167,P-1082,Repaired
28054,2025-08-22,200749,P-1087,Pending
28055,2024-07-14,264302,P-1077,Pending
28056,2025-10-18,294821,P-1086,Pending
28057,2023-09-08,133977,P-1059,Replaced
28058,2025-03-30,291910,P-1094,Repaired
28062,2023-12-17,268960,P-1067,Repaired
28063,2025-07-06,352897,P-1084,Repaired
28064,2024-05-12,63805,P-1069,Rejected
28066,2023-09-05,284451,P-1064,Repaired
28067,2023-11-02,341305,P-1055,Repaired
28071,2025-07-11,141959,P-1080,Repaired
28072,2023-10-23,242117,P-1067,Repaired
28073,2025-08-24,179818,P-1084,Repaired
28074,2025-02-22,152869,P-1078,Rejected
28075,2024-08-27,174640,P-1062,Replaced
28077,2024-07-25,178168,P-1068,Repaired
28081,2024-10-31,103133,P-1067,Replaced
28082,2025-11-17,98018,P-1103,Repaired
28083,2025-01-26,250132,P-1084,Replaced
28085,2025-08-04,66368,P-1075,Replaced
28086,2024-08-13,139029,P-1076,Pending
28087,2023-03-17,328063,P-1053,Repaired
28088,2024-11-30,203356,P-1087,Repaired
28089,2024-02-17,272826,P-1065,Repaired
28090,2025-06-09,340944,P-1049,Pending
28091,2023-10-05,237069,P-1051,Repaired
28092,2024-02-19,171694,P-1068,Pending
28094,2025-08-24,110870,P-1103,Pending
28095,2024-10-02,265182,P-1062,Repaired
28096,2025-10-25,115114,P-1088,Repaired
28097,2025-10-05,94456,P-1085,Repaired
28102,2024-05-27,355665,P-1064,Repaired
28103,2025-04-20,311974,P-1075,Repaired
28104,2024-10-17,25316,P-1073,Repaired
28106,2024-12-30,213110,P-1078,Repaired
28107,2023-09-05,109921,P-1066,Repaired
28108,2025-12-25,49987,P-1076,Rejected
28110,2025-10-18,331196,P-1096,Rejected
28111,2023-02-19,343957,P-1052,Pending
28112,2025-02-12,134431,P-1085,Repaired
28113,2025-11-17,104590,P-1098,Replaced
28114,2025-05-21,56634,P-1085,Rejected
28115,2025-02-01,179952,P-1086,Repaired
28116,2025-03-31,332471,P-1085,Replaced
28117,2024-03-22,213605,P-1058,Repaired
28118,2025-03-04,196154,P-1093,Pending
28119,2024-12-25,288036,P-1079,Repaired
28121,2024-08-29,174034,P-1056,Repaired
28123,2025-07-23,113671,P-1086,Repaired
28124,2023-10-30,94680,P-1052,Repaired
28126,2023-10-28,20244,P-1068,Replaced
28128,2025-10-26,327271,P-1086,Replaced
28130,2024-02-22,355263,P-1068,Repaired
28131,2024-09-27,45788,P-1071,Repaired
28132,2025-01-03,237839,P-1086,Rejected
28135,2025-12-15,236511,P-1083,Repaired
28136,2025-11-01,150892,P-1083,Pending
28137,2024-12-09,339916,P-1065,Repaired
28138,2024-12-19,295003,P-1077,Replaced
28141,2024-09-08,231894,P-1075,Repaired
28142,2023-08-16,1231,P-1053,Repaired
28143,2023-06-25,344383,P-1051,Repaired
28144,2024-01-16,18258,P-1065,Repaired
28145,2025-07-29,286628,P-1086,Repaired
28149,2025-06-02,312552,P-1076,Replaced
28150,2025-10-21,299412,P-1101,Repaired
28151,2025-01-02,173928,P-1072,Replaced
28152,2025-06-04,104315,P-1078,Repaired
28155,2024-11-24,88600,P-1077,Rejected
28157,2025-05-02,335112,P-1072,Replaced
28158,2023-12-14,13193,P-1052,Replaced
28159,2024-08-13,99001,P-1065,Repaired
28160,2024-12-07,294726,P-1076,Repaired
28161,2025-09-14,70411,P-1101,Rejected
28162,2023-09-11,166342,P-1060,Replaced
28163,2024-05-19,292062,P-1062,Repaired
28165,2024-06-28,136100,P-1063,Repaired
28167,2023-09-30,246338,P-1053,Pending
28170,2024-03-09,107968,P-1055,Repaired
28171,2025-09-19,109417,P-1101,Rejected
28172,2025-06-03,30192,P-1085,Repaired
28173,2025-06-30,340147,P-1075,Pending
28174,2024-12-06,125543,P-1077,Repaired
28176,2025-02-17,312723,P-1050,Repaired
28177,2025-04-29,329316,P-1076,Repaired
28178,2025-06-26,336324,P-1088,Repaired
28181,2023-06-02,929,P-1053,Replaced
28182,2025-08-09,200186,P-1057,Rejected
28183,2024-07-12,299996,P-1065,Repaired
28184,2023-06-17,100023,P-1057,Replaced
28185,2023-12-16,43808,P-1053,Repaired
28186,2025-06-09,178222,P-1087,Repaired
28187,2025-11-03,90732,P-1104,Repaired
28188,2025-02-12,273860,P-1079,Repaired
28190,2025-10-26,313626,P-1061,Repaired
28191,2025-06-17,254501,P-1085,Repaired
28192,2025-03-15,308206,P-1095,Replaced
28193,2025-07-03,151187,P-1059,Repaired
28195,2025-07-15,181355,P-1074,Repaired
28196,2025-07-14,17018,P-1079,Repaired
28197,2025-04-20,199374,P-1066,Repaired
28198,2023-05-17,16925,P-1052,Rejected
28199,2025-02-27,114346,P-1081,Rejected
28201,2025-04-29,107662,P-1092,Repaired
28202,2025-10-03,272930,P-1095,Replaced
28203,2023-11-01,357962,P-1049,Rejected
28205,2025-10-22,274665,P-1057,Repaired
28206,2025-04-10,116529,P-1087,Repaired
28207,2025-07-07,244480,P-1089,Repaired
28210,2025-08-23,200275,P-1094,Repaired
28212,2024-12-20,59357,P-1087,Repaired
28215,2024-09-29,25475,P-1072,Repaired
28216,2023-09-19,104941,P-1059,Replaced
28218,2025-04-22,118831,P-1086,Rejected
28221,2024-09-21,36851,P-1066,Repaired
28222,2025-06-27,21913,P-1086,Replaced
28223,2025-10-29,171438,P-1062,Replaced
28224,2025-11-23,283152,P-1060,Repaired
28225,2025-11-06,9716,P-1102,Repaired
28227,2024-08-19,300926,P-1065,Repaired
28228,2025-07-04,80818,P-1088,Repaired
28232,2023-11-13,151722,P-1051,Repaired
28233,2025-03-25,18385,P-1072,Pending
28234,2025-05-02,339449,P-1077,Repaired
28236,2025-05-25,270383,P-1067,Repaired
28238,2024-07-08,109527,P-1071,Repaired
28239,2025-05-09,81418,P-1078,Repaired
28241,2025-12-05,13662,P-1068,Pending
28242,2024-10-18,345220,P-1062,Pending
28243,2025-09-19,110542,P-1081,Repaired
28245,2023-12-06,203340,P-1065,Repaired
28246,2025-09-07,347563,P-1082,Repaired
28247,2025-07-11,8252,P-1085,Repaired
28249,2023-12-26,323154,P-1069,Repaired
28250,2024-09-14,60478,P-1066,Repaired
28251,2024-08-19,275714,P-1052,Repaired
28253,2024-11-23,140384,P-1058,Replaced
28254,2024-06-18,198091,P-1076,Replaced
28255,2024-11-24,75104,P-1087,Rejected
28256,2025-04-30,358645,P-1077,Replaced
28257,2024-02-29,319173,P-1051,Replaced
28260,2025-03-21,132315,P-1087,Repaired
28261,2024-12-16,184515,P-1076,Repaired
28262,2025-12-26,111839,P-1103,Repaired
28263,2023-12-03,80144,P-1066,Repaired
28264,2024-10-03,302867,P-1067,Pending
28266,2024-08-01,132129,P-1074,Repaired
28267,2023-12-22,170267,P-1057,Repaired
28268,2025-08-24,88199,P-1087,Repaired
28269,2025-05-21,87061,P-1079,Repaired
28271,2023-12-04,303842,P-1057,Repaired
28272,2024-09-03,253486,P-1065,Repaired
28273,2023-12-16,176424,P-1052,Repaired
28274,2023-05-26,228790,P-1050,Replaced
28275,2025-08-23,246281,P-1082,Repaired
28276,2024-07-15,20569,P-1053,Repaired
28278,2025-09-15,155972,P-1102,Rejected
28282,2025-10-17,281243,P-1049,Repaired
28283,2024-08-07,79865,P-1049,Repaired
28284,2023-01-17,211290,P-1052,Repaired
28285,2023-12-20,279271,P-1059,Replaced
28286,2023-12-31,358032,P-1049,Replaced
28287,2024-04-01,151661,P-1064,Repaired
28288,2024-03-27,101093,P-1064,Repaired
28289,2025-08-23,151600,P-1090,Replaced
28290,2023-05-28,123146,P-1049,Repaired
28291,2025-02-28,254470,P-1092,Repaired
28292,2024-12-14,224756,P-1068,Repaired
28293,2025-07-11,225080,P-1078,Pending
28295,2023-04-10,180730,P-1053,Pending
28297,2025-03-26,157875,P-1083,Rejected
28298,2025-01-29,37437,P-1058,Repaired
28299,2024-07-01,17894,P-1066,Repaired
28301,2024-06-24,167804,P-1065,Rejected
28303,2025-11-21,238688,P-1086,Pending
28304,2025-05-07,51492,P-1086,Repaired
28305,2023-12-01,356483,P-1066,Repaired
28307,2025-08-20,107141,P-1085,Rejected
28310,2024-12-21,111975,P-1075,Replaced
28311,2025-09-03,72628,P-1095,Repaired
28312,2024-05-06,332276,P-1063,Replaced
28313,2025-08-12,301751,P-1065,Repaired
28314,2025-12-02,279831,P-1101,Repaired
28315,2025-08-14,189651,P-1092,Repaired
28316,2025-11-10,198522,P-1077,Repaired
28319,2025-09-16,13167,P-1080,Repaired
28321,2025-02-24,236738,P-1085,Replaced
28322,2025-06-24,101527,P-1103,Replaced
28323,2025-05-27,178796,P-1079,Repaired
28324,2024-07-29,310129,P-1076,Replaced
28325,2023-09-28,161198,P-1055,Repaired
28326,2024-11-26,161097,P-1076,Pending
28327,2025-02-02,260560,P-1063,Repaired
28328,2025-12-24,85900,P-1050,Repaired
28329,2024-02-08,12867,P-1068,Repaired
28330,2024-07-25,312425,P-1073,Replaced
28332,2025-12-09,240011,P-1103,Repaired
28333,2023-11-05,307097,P-1058,Repaired
28334,2023-04-14,249035,P-1049,Repaired
28336,2025-04-08,235090,P-1089,Rejected
28337,2025-01-17,315911,P-1075,Repaired
28338,2025-03-14,325932,P-1094,Repaired
28339,2024-12-21,87013,P-1085,Replaced
28340,2025-02-10,317995,P-1086,Repaired
28341,2025-09-01,134747,P-1062,Repaired
28342,2025-08-11,251321,P-1103,Rejected
28343,2023-06-01,41690,P-1051,Replaced
28344,2023-04-23,184578,P-1051,Repaired
28345,2025-06-02,204234,P-1104,Repaired
28346,2025-10-11,71865,P-1077,Replaced
28347,2025-04-30,24243,P-1078,Repaired
28348,2025-09-25,2122,P-1099,Repaired
28349,2025-02-21,42710,P-1078,Repaired
28351,2025-09-08,39733,P-1102,Repaired
28353,2025-05-13,74083,P-1078,Replaced
28355,2025-03-02,18112,P-1086,Repaired
28356,2025-09-17,326704,P-1103,Repaired
28357,2025-07-15,324624,P-1082,Repaired
28358,2025-10-17,258988,P-1083,Repaired
28360,2025-11-29,82253,P-1066,Repaired
28362,2024-09-12,151279,P-1062,Replaced
28364,2025-01-30,179126,P-1078,Repaired
28365,2025-10-29,68448,P-1102,Rejected
28366,2023-11-14,271454,P-1058,Repaired
28367,2025-08-01,316570,P-1053,Replaced
28368,2025-09-13,269018,P-1102,Rejected
28369,2025-02-10,103804,P-1079,Replaced
28370,2025-11-16,39790,P-1101,Repaired
28371,2025-08-13,355310,P-1079,Repaired
28374,2024-07-22,134179,P-1062,Repaired
28375,2025-02-11,129635,P-1076,Pending
28377,2024-11-29,248717,P-1089,Repaired
28378,2025-06-28,45245,P-1088,Replaced
28380,2025-10-30,224199,P-1092,Repaired
28381,2024-02-04,254874,P-1051,Replaced
28385,2025-05-21,318618,P-1084,Repaired
28386,2025-04-23,181157,P-1088,Repaired
28387,2025-01-14,133145,P-1077,Replaced
28388,2025-08-06,162348,P-1084,Repaired
28389,2025-04-12,198777,P-1090,Repaired
28391,2025-06-27,332453,P-1089,Pending
28392,2025-01-16,335042,P-1087,Replaced
28393,2025-01-27,210206,P-1088,Repaired
28394,2025-03-12,155276,P-1080,Repaired
28395,2025-08-28,305050,P-1102,Replaced
28398,2025-06-30,101211,P-1086,Rejected
28399,2025-12-10,86918,P-1085,Repaired
28400,2025-02-11,234161,P-1088,Repaired
28401,2025-12-30,55280,P-1089,Repaired
28402,2025-07-15,292643,P-1088,Repaired
28403,2024-02-04,89295,P-1067,Rejected
28404,2025-02-15,35142,P-1063,Repaired
28405,2024-03-06,338754,P-1056,Repaired
28406,2025-11-01,202330,P-1096,Repaired
28408,2024-08-03,99864,P-1065,Repaired
28409,2023-10-13,172911,P-1067,Repaired
28411,2024-09-01,108436,P-1075,Replaced
28412,2025-02-16,19775,P-1085,Replaced
28413,2023-09-19,12061,P-1052,Pending
28414,2024-10-14,64377,P-1076,Repaired
28415,2024-12-01,304539,P-1078,Repaired
28416,2025-10-30,305679,P-1081,Repaired
28419,2025-03-31,195620,P-1081,Repaired
28420,2024-02-09,285619,P-1067,Repaired
28421,2025-11-07,6402,P-1095,Repaired
28422,2024-10-19,165764,P-1070,Repaired
28423,2024-06-03,50522,P-1065,Pending
28424,2025-05-28,98513,P-1088,Rejected
28426,2024-06-27,240279,P-1076,Replaced
28428,2024-01-30,7195,P-1067,Replaced
28430,2023-07-27,222942,P-1056,Pending
28433,2025-05-30,179020,P-1057,Pending
28434,2024-04-14,154501,P-1067,Repaired
28435,2025-08-19,224031,P-1074,Rejected
28436,2024-10-07,271533,P-1088,Pending
28437,2025-12-12,204107,P-1068,Pending
28438,2023-09-26,21298,P-1059,Repaired
28439,2025-05-02,282832,P-1077,Repaired
28441,2025-06-11,222774,P-1082,Replaced
28443,2024-09-15,175613,P-1072,Rejected
28444,2024-11-23,352352,P-1076,Repaired
28446,2024-05-30,218289,P-1067,Replaced
28447,2023-09-03,355986,P-1067,Repaired
28448,2025-04-02,215467,P-1075,Repaired
28449,2025-09-02,141262,P-1076,Replaced
28450,2025-09-26,303506,P-1104,Repaired
28451,2023-06-15,48364,P-1052,Replaced
28452,2025-02-15,113730,P-1053,Repaired
28453,2025-02-25,266940,P-1081,Repaired
28455,2025-04-06,169741,P-1080,Repaired
28456,2025-10-15,55059,P-1061,Repaired
28457,2024-03-27,337160,P-1068,Pending
28459,2025-05-22,32117,P-1095,Repaired
28460,2024-12-21,101557,P-1053,Repaired
28461,2025-03-18,238139,P-1087,Replaced
28462,2024-03-11,139909,P-1065,Repaired
28463,2025-06-23,274165,P-1077,Replaced
28464,2024-02-26,76454,P-1068,Replaced
28465,2025-12-24,263008,P-1098,Replaced
28466,2025-07-29,123867,P-1078,Repaired
28467,2024-02-15,57285,P-1068,Replaced
28468,2025-02-19,62510,P-1077,Repaired
28469,2023-07-27,249509,P-1051,Rejected
28470,2023-12-17,282577,P-1052,Repaired
28474,2025-10-14,232795,P-1066,Repaired
28475,2025-09-30,247831,P-1101,Pending
28477,2025-02-17,148735,P-1074,Repaired
28478,2025-09-11,201958,P-1085,Repaired
28479,2025-12-25,301078,P-1098,Replaced
28480,2025-01-08,177208,P-1087,Pending
28481,2025-09-25,17446,P-1081,Repaired
28487,2024-11-12,226644,P-1076,Replaced
28489,2024-09-18,154831,P-1053,Repaired
28490,2025-10-14,109319,P-1053,Rejected
28491,2024-06-24,252469,P-1071,Replaced
28492,2025-03-26,314867,P-1094,Repaired
28493,2024-10-24,197106,P-1051,Repaired
28495,2024-12-02,194936,P-1055,Pending
28497,2024-08-06,163907,P-1058,Replaced
28498,2023-02-12,196282,P-1051,Replaced
28499,2025-12-13,160716,P-1099,Repaired
28501,2025-02-14,184916,P-1072,Repaired
28502,2025-12-03,347928,P-1085,Rejected
28503,2024-05-19,186540,P-1069,Rejected
28504,2025-06-14,172511,P-1089,Repaired
28505,2024-09-20,324340,P-1066,Pending
28506,2025-10-29,177624,P-1084,Pending
28508,2025-03-17,73934,P-1088,Rejected
28509,2025-06-16,241576,P-1093,Repaired
28510,2024-11-20,68741,P-1053,Repaired
28514,2025-05-05,244555,P-1081,Pending
28515,2025-03-30,106494,P-1081,Replaced
28518,2024-11-22,117470,P-1077,Replaced
28522,2025-06-15,17249,P-1087,Replaced
28524,2023-12-20,300840,P-1062,Pending
28526,2025-10-04,137681,P-1064,Repaired
28529,2024-12-28,48602,P-1086,Repaired
28530,2024-03-14,292855,P-1065,Rejected
28531,2025-01-28,249959,P-1065,Pending
28532,2025-10-03,100700,P-1096,Repaired
28533,2024-02-06,52779,P-1061,Repaired
28534,2025-09-29,235979,P-1098,Pending
28535,2023-11-29,132783,P-1067,Repaired
28536,2025-07-02,72401,P-1087,Pending
28538,2023-06-27,206223,P-1058,Repaired
28539,2025-02-08,99007,P-1084,Replaced
28543,2023-12-02,21908,P-1065,Replaced
28546,2025-06-09,94434,P-1059,Repaired
28547,2025-01-22,106713,P-1082,Repaired
28548,2025-04-27,8668,P-1094,Repaired
28550,2023-04-23,264229,P-1049,Repaired
28551,2025-01-16,274093,P-1088,Repaired
28552,2024-12-04,79341,P-1084,Repaired
28553,2025-05-14,215579,P-1094,Repaired
28555,2025-02-13,85612,P-1064,Replaced
28556,2025-05-12,158036,P-1066,Repaired
28559,2025-01-29,11680,P-1051,Repaired
28560,2023-09-02,6769,P-1049,Pending
28561,2024-06-06,50945,P-1065,Repaired
28562,2024-05-19,245728,P-1061,Rejected
28563,2024-01-14,63412,P-1058,Rejected
28564,2025-09-05,276179,P-1087,Replaced
28565,2025-01-15,311144,P-1087,Repaired
28567,2025-04-15,235170,P-1080,Repaired
28568,2025-07-08,94125,P-1094,Repaired
28569,2024-01-30,204083,P-1063,Repaired
28570,2025-08-24,118387,P-1084,Pending
28571,2024-09-19,52211,P-1066,Repaired
28574,2024-12-06,266375,P-1083,Repaired
28576,2024-06-11,140438,P-1066,Rejected
28577,2025-11-10,77393,P-1057,Replaced
28578,2025-09-12,132011,P-1087,Repaired
28579,2024-01-13,173142,P-1065,Replaced
28580,2025-08-29,249349,P-1104,Repaired
28581,2025-11-05,239028,P-1096,Repaired
28582,2024-01-25,288888,P-1067,Replaced
28583,2024-06-04,243003,P-1061,Rejected
28584,2025-12-26,193028,P-1100,Pending
28585,2024-08-06,233728,P-1074,Repaired
28586,2025-11-27,181441,P-1086,Repaired
28588,2025-06-22,338673,P-1087,Rejected
28590,2024-10-10,278982,P-1077,Repaired
28591,2024-11-13,325758,P-1077,Pending
28592,2025-04-08,10911,P-1068,Pending
28593,2023-08-19,46943,P-1058,Repaired
28594,2025-12-02,191088,P-1085,Replaced
28596,2023-11-29,250147,P-1050,Repaired
28598,2025-02-06,136873,P-1087,Repaired
28599,2025-04-01,265596,P-1079,Replaced
28601,2024-11-06,116641,P-1069,Repaired
28602,2025-09-02,296502,P-1079,Pending
28604,2025-09-03,108251,P-1068,Replaced
28605,2024-06-30,255601,P-1070,Repaired
28607,2025-11-20,11168,P-1084,Repaired
28608,2025-02-06,171244,P-1074,Repaired
28610,2023-05-18,135374,P-1055,Replaced
28611,2024-12-17,328471,P-1060,Repaired
28612,2025-04-08,94607,P-1092,Repaired
28613,2024-06-17,292030,P-1070,Pending
28614,2024-07-23,130381,P-1076,Rejected
28615,2024-11-16,199387,P-1080,Pending
28618,2025-08-14,272785,P-1089,Repaired
28619,2023-12-22,71018,P-1064,Repaired
28620,2025-02-06,199768,P-1091,Replaced
28621,2025-07-18,13781,P-1050,Repaired
28622,2025-09-05,198912,P-1051,Pending
28623,2024-03-08,20251,P-1055,Repaired
28625,2023-11-26,273989,P-1063,Repaired
28627,2025-06-21,353704,P-1086,Replaced
28628,2023-08-17,123571,P-1058,Repaired
28629,2025-10-05,345318,P-1085,Repaired
28630,2025-10-14,132275,P-1094,Rejected
28632,2024-08-12,226518,P-1063,Repaired
28633,2025-06-20,18898,P-1098,Rejected
28634,2024-08-29,236524,P-1053,Rejected
28635,2024-06-27,165761,P-1067,Replaced
28636,2025-12-26,14765,P-1082,Repaired
28638,2025-03-18,215681,P-1076,Pending
28639,2024-07-28,312540,P-1064,Replaced
28643,2025-11-24,66578,P-1088,Repaired
28645,2024-11-13,14408,P-1077,Repaired
28646,2025-01-25,25915,P-1064,Repaired
28647,2024-01-04,330960,P-1065,Repaired
28648,2025-05-25,101684,P-1094,Repaired
28650,2025-12-01,94461,P-1103,Pending
28652,2025-08-25,272066,P-1081,Pending
28653,2025-06-19,184152,P-1090,Replaced
28654,2024-01-18,261115,P-1068,Repaired
28656,2025-04-26,314275,P-1092,Rejected
28658,2025-11-15,109409,P-1085,Repaired
28659,2025-10-16,53232,P-1094,Repaired
28660,2025-09-26,182910,P-1088,Repaired
28661,2025-04-28,229349,P-1077,Rejected
28662,2024-03-10,245051,P-1053,Repaired
28663,2025-06-19,55424,P-1075,Replaced
28664,2024-08-22,82738,P-1067,Repaired
28667,2023-11-28,300748,P-1066,Repaired
28668,2024-11-04,259342,P-1077,Repaired
28669,2025-02-25,102179,P-1071,Repaired
28670,2023-10-29,251107,P-1059,Rejected
28671,2025-07-29,194721,P-1076,Repaired
28672,2025-10-05,207468,P-1087,Repaired
28673,2025-06-21,107088,P-1076,Repaired
28674,2025-09-25,83580,P-1104,Replaced
28675,2025-01-12,55663,P-1087,Replaced
28677,2025-12-10,306863,P-1078,Repaired
28679,2024-09-06,154223,P-1064,Replaced
28681,2025-02-22,159179,P-1074,Repaired
28682,2025-08-15,293024,P-1066,Replaced
28683,2023-12-28,25179,P-1066,Pending
28684,2024-06-12,222193,P-1055,Replaced
28685,2025-05-13,306448,P-1085,Replaced
28686,2025-09-02,314798,P-1096,Repaired
28687,2025-11-26,162561,P-1087,Repaired
28688,2025-11-04,241564,P-1101,Repaired
28689,2023-10-13,47617,P-1067,Repaired
28691,2023-08-18,261889,P-1051,Replaced
28692,2023-07-27,208305,P-1051,Repaired
28694,2025-11-30,123334,P-1102,Repaired
28695,2024-10-30,178511,P-1071,Rejected
28698,2025-04-13,33117,P-1092,Repaired
28699,2025-07-14,295632,P-1090,Repaired
28700,2024-07-14,312211,P-1065,Rejected
28701,2024-10-31,9267,P-1066,Repaired
28702,2024-07-06,81995,P-1058,Replaced
28703,2024-11-26,229892,P-1071,Repaired
28704,2024-01-07,320683,P-1066,Repaired
28705,2025-03-23,956,P-1085,Replaced
28708,2025-02-10,179653,P-1084,Repaired
28709,2025-02-23,277939,P-1067,Repaired
28710,2023-06-18,280822,P-1068,Repaired
28711,2025-12-09,59927,P-1079,Rejected
28712,2024-12-12,283247,P-1087,Repaired
28713,2025-04-09,244184,P-1090,Repaired
28714,2025-09-02,166311,P-1085,Repaired
28716,2025-08-05,329594,P-1063,Rejected
28718,2025-01-23,143388,P-1085,Replaced
28720,2024-04-06,182770,P-1068,Replaced
28721,2025-10-26,272868,P-1068,Repaired
28722,2025-08-12,159423,P-1103,Rejected
28723,2025-12-10,288284,P-1102,Repaired
28724,2025-09-22,293347,P-1102,Replaced
28728,2025-12-04,149577,P-1102,Repaired
28729,2023-12-15,290592,P-1061,Pending
28731,2024-09-22,219216,P-1074,Pending
28732,2025-08-26,891,P-1051,Repaired
28733,2023-08-20,146934,P-1058,Repaired
28734,2023-10-31,135259,P-1050,Rejected
28735,2024-02-01,118839,P-1059,Repaired
28736,2024-09-06,236074,P-1059,Repaired
28737,2025-04-18,18823,P-1081,Rejected
28738,2025-10-07,346995,P-1083,Repaired
28741,2025-04-17,129578,P-1089,Repaired
28743,2025-01-07,145165,P-1086,Repaired
28745,2025-04-06,120866,P-1061,Repaired
28746,2025-08-05,301062,P-1086,Repaired
28747,2025-10-30,83490,P-1095,Replaced
28748,2025-03-27,122420,P-1086,Repaired
28751,2025-09-05,177805,P-1103,Repaired
28752,2024-05-15,129135,P-1070,Repaired
28753,2025-05-25,128186,P-1086,Replaced
28754,2025-11-15,110226,P-1085,Repaired
28755,2025-07-21,195841,P-1078,Replaced
28756,2025-02-26,10315,P-1083,Repaired
28758,2025-04-03,177320,P-1077,Repaired
28759,2025-12-25,205437,P-1094,Repaired
28761,2025-04-07,167679,P-1073,Rejected
28762,2023-03-14,5301,P-1057,Replaced
28763,2025-05-16,326418,P-1068,Repaired
28764,2025-05-24,305164,P-1077,Rejected
28765,2025-07-31,286382,P-1089,Rejected
28766,2025-07-02,76241,P-1097,Repaired
28769,2025-03-10,175497,P-1075,Repaired
28772,2025-01-30,208443,P-1088,Replaced
28774,2023-12-10,217737,P-1053,Repaired
28775,2024-06-11,244862,P-1068,Repaired
28776,2025-04-08,258614,P-1085,Repaired
28777,2025-07-06,138973,P-1085,Repaired
28778,2023-02-17,26459,P-1051,Repaired
28779,2024-05-07,173126,P-1053,Repaired
28782,2025-06-06,301587,P-1082,Pending
28783,2025-01-01,113690,P-1086,Replaced
